Culture,Criticality,Criticality Modifier,Initial Known,InterDependency,Dynamism,Size,Plan,Team Size,Cost-,Score:,Completion+,Idle-
0.0,1.0,6.0,1.0,92.0,4.0,0.0,1.0,15.0,434.0,0.959558302,0.9375,0.357142857
0.0,1.0,3.0,1.0,89.0,5.0,1.0,0.0,18.0,267.0,0.88727596,0.962264151,0.163934426
0.0,1.0,6.0,1.0,83.0,9.0,1.0,0.0,14.0,573.0,0.915122912,0.907407407,0.075471698
0.0,1.0,6.0,1.0,80.0,9.0,0.0,0.0,10.0,522.0,0.887708889,0.9,0.5
0.0,1.0,2.0,1.0,89.0,8.0,1.0,0.0,10.0,234.0,0.961419449,0.896551724,0.071428571
0.0,1.0,4.0,1.0,90.0,1.0,1.0,1.0,15.0,261.0,0.964060889,0.786885246,0.0
0.0,1.0,5.0,1.0,99.0,3.0,0.0,3.0,18.0,203.0,0.9420481002000001,1.0,0.090909091
0.0,1.0,4.0,1.0,80.0,2.0,1.0,0.0,19.0,384.0,0.949773469,0.955223881,0.340206186
0.0,1.0,4.0,1.0,99.0,8.0,1.0,2.0,19.0,389.0,0.849436699,0.967213115,0.438095238
0.0,1.0,2.0,1.0,86.0,1.0,0.0,1.0,12.0,133.0,0.962867355,0.852941176,0.431372549
0.0,1.0,7.0,1.0,85.0,5.0,1.0,4.0,17.0,743.0,0.932704855,0.942857143,0.421052632
0.0,1.0,5.0,1.0,95.0,2.0,0.0,1.0,13.0,399.0,0.978984013,0.875,0.481481481
0.0,1.0,7.0,1.0,95.0,1.0,0.0,3.0,15.0,442.0,0.944337486,0.882352941,0.25
0.0,1.0,3.0,1.0,91.0,3.0,0.0,2.0,19.0,223.0,0.9593670222,0.857142857,0.0
0.0,1.0,4.0,1.0,86.0,8.0,0.0,1.0,14.0,244.0,0.981682445,1.0,0.0
0.0,1.0,7.0,1.0,85.0,6.0,0.0,1.0,16.0,446.0,0.92674133,1.0,0.230769231
0.0,1.0,4.0,1.0,99.0,1.0,0.0,4.0,11.0,231.0,0.961065889,0.916666667,0.0
0.0,1.0,5.0,1.0,91.0,1.0,0.0,4.0,15.0,311.0,0.932974133,0.888888889,0.578947368
0.0,1.0,4.0,1.0,90.0,5.0,0.0,2.0,16.0,352.0,0.863184651,0.857142857,0.5
0.0,1.0,5.0,1.0,93.0,8.0,0.0,0.0,10.0,206.0,0.837338039,1.0,0.272727273
0.0,1.0,4.0,1.0,87.0,1.0,0.0,1.0,11.0,167.0,0.930156373,0.923076923,0.428571429
0.0,1.0,6.0,1.0,83.0,3.0,0.0,2.0,17.0,338.0,0.951538651,1.0,0.384615385
0.0,1.0,2.0,1.0,99.0,9.0,1.0,0.0,16.0,147.0,0.945639901,0.523809524,0.0
0.0,1.0,5.0,1.0,97.0,4.0,0.0,0.0,11.0,287.0,0.988754014,0.888888889,0.0
0.0,1.0,5.0,1.0,93.0,5.0,0.0,3.0,16.0,209.0,0.918710622,1.0,0.555555556
0.0,1.0,2.0,1.0,82.0,7.0,0.0,1.0,12.0,91.0,0.83512777,1.0,0.55
0.0,1.0,5.0,1.0,93.0,9.0,0.0,4.0,13.0,228.0,0.815779405,0.933333333,0.263157895
0.0,1.0,4.0,1.0,91.0,5.0,1.0,2.0,14.0,441.0,0.85476992,0.951219512,0.524390244
0.0,1.0,5.0,1.0,99.0,2.0,0.0,4.0,12.0,341.0,0.9190488885999999,0.727272727,0.0
0.0,1.0,7.0,1.0,96.0,6.0,0.0,2.0,17.0,293.0,0.937046072,0.928571429,0.133333333
0.0,1.0,6.0,1.0,88.0,8.0,0.0,4.0,11.0,260.0,0.96345159,0.75,0.0
0.0,1.0,6.0,1.0,95.0,8.0,1.0,4.0,10.0,562.0,0.870335642,0.962962963,0.422222222
0.0,1.0,4.0,1.0,91.0,7.0,0.0,4.0,16.0,360.0,0.893913103,0.916666667,0.541666667
0.0,1.0,7.0,1.0,99.0,7.0,1.0,0.0,13.0,745.0,0.855122811,0.958333333,0.206896552
0.0,1.0,6.0,1.0,81.0,3.0,1.0,3.0,15.0,858.0,0.979954342,0.756097561,0.0
0.0,1.0,6.0,1.0,81.0,1.0,0.0,0.0,16.0,766.0,0.942308711,0.727272727,0.058823529
0.0,1.0,4.0,1.0,97.0,2.0,0.0,2.0,17.0,228.0,0.9582002190000001,1.0,0.529411765
0.0,1.0,7.0,1.0,94.0,9.0,0.0,1.0,19.0,383.0,0.9158589,0.777777778,0.0
0.0,1.0,3.0,1.0,81.0,8.0,0.0,2.0,11.0,109.0,0.822055649,1.0,0.3
0.0,1.0,6.0,1.0,87.0,1.0,1.0,3.0,19.0,823.0,0.972634128,0.59375,0.0
0.0,1.0,2.0,1.0,92.0,3.0,1.0,3.0,11.0,176.0,0.9493776,0.85,0.15
0.0,1.0,4.0,1.0,97.0,5.0,1.0,1.0,19.0,503.0,0.911314236,0.804878049,0.029411765
0.0,1.0,7.0,1.0,96.0,6.0,1.0,1.0,19.0,583.0,0.903260136,0.944444444,0.46031746
0.0,1.0,4.0,1.0,94.0,5.0,0.0,3.0,17.0,284.0,0.914446177,1.0,0.0
0.0,1.0,4.0,1.0,91.0,2.0,1.0,1.0,17.0,332.0,0.97026355,0.805970149,0.55
0.0,1.0,2.0,1.0,88.0,6.0,0.0,0.0,17.0,76.0,0.950493619,0.636363636,0.0
0.0,1.0,4.0,1.0,94.0,2.0,1.0,2.0,12.0,260.0,0.969504642,0.825581395,0.41322314
0.0,1.0,7.0,1.0,90.0,8.0,1.0,3.0,12.0,514.0,0.944348547,0.756097561,0.0
0.0,1.0,4.0,1.0,98.0,9.0,0.0,0.0,10.0,308.0,0.961578935,1.0,0.0
0.0,1.0,2.0,1.0,87.0,3.0,1.0,4.0,12.0,154.0,0.946402734,0.925925926,0.137931034
0.0,1.0,3.0,1.0,82.0,9.0,0.0,3.0,14.0,288.0,0.930147748,0.558139535,0.0
0.0,1.0,7.0,1.0,96.0,4.0,0.0,1.0,18.0,459.0,0.966342874,1.0,0.5
0.0,1.0,4.0,1.0,96.0,7.0,0.0,3.0,14.0,221.0,0.921599358,0.857142857,0.2
0.0,1.0,2.0,1.0,83.0,4.0,1.0,4.0,14.0,197.0,0.910690564,1.0,0.475247525
0.0,1.0,2.0,1.0,81.0,9.0,1.0,1.0,16.0,186.0,0.9351956736,0.694915254,0.0
0.0,1.0,7.0,1.0,87.0,9.0,0.0,4.0,14.0,500.0,0.97495654,0.25,0.0
0.0,1.0,2.0,1.0,82.0,7.0,1.0,1.0,18.0,200.0,0.95534693,0.648648649,0.0
0.0,1.0,6.0,1.0,85.0,9.0,1.0,2.0,10.0,456.0,0.913560561,0.863636364,0.073170732
0.0,1.0,4.0,1.0,90.0,7.0,0.0,3.0,18.0,292.0,0.965569464,0.666666667,0.0
0.0,1.0,5.0,1.0,98.0,7.0,1.0,2.0,17.0,381.0,0.874369487,0.921052632,0.44
0.0,1.0,7.0,1.0,84.0,6.0,1.0,3.0,16.0,606.0,0.888171921,0.970588235,0.535211268
0.0,1.0,3.0,1.0,80.0,1.0,1.0,1.0,12.0,332.0,0.948883223,0.931818182,0.359375
0.0,1.0,6.0,1.0,84.0,7.0,0.0,2.0,14.0,342.0,0.848144227,0.857142857,0.4
0.0,1.0,3.0,1.0,80.0,7.0,1.0,0.0,15.0,245.0,0.923760758,0.816326531,0.0
0.0,1.0,5.0,1.0,83.0,2.0,0.0,4.0,10.0,277.0,0.977374883,1.0,0.0
0.0,1.0,2.0,1.0,95.0,1.0,1.0,1.0,19.0,226.0,0.962357424,0.970588235,0.459016393
0.0,1.0,5.0,1.0,90.0,8.0,1.0,1.0,11.0,288.0,0.877426439,0.909090909,0.595959596
0.0,1.0,6.0,1.0,94.0,5.0,0.0,2.0,18.0,433.0,0.917399531,0.857142857,0.142857143
0.0,1.0,4.0,1.0,80.0,7.0,1.0,2.0,18.0,434.0,0.819472698,0.947368421,0.538461538
0.0,1.0,5.0,1.0,83.0,4.0,1.0,3.0,19.0,487.0,0.95748704,0.936170213,0.435897436
0.0,1.0,4.0,1.0,96.0,7.0,1.0,1.0,14.0,285.0,0.897697332,0.907407407,0.449438202
0.0,1.0,3.0,1.0,86.0,3.0,1.0,2.0,10.0,372.0,0.9492135952,0.941176471,0.304347826
0.0,1.0,7.0,1.0,87.0,4.0,1.0,0.0,19.0,584.0,0.930531644,0.973684211,0.26
0.0,1.0,3.0,1.0,95.0,3.0,1.0,2.0,18.0,351.0,0.924831827,0.953488372,0.293103448
0.0,1.0,4.0,1.0,94.0,1.0,0.0,3.0,10.0,335.0,0.918167221,1.0,0.384615385
0.0,1.0,7.0,1.0,95.0,1.0,0.0,0.0,13.0,383.0,0.945523001,0.866666667,0.434782609
0.0,1.0,5.0,1.0,81.0,8.0,0.0,0.0,15.0,488.0,0.778710962,0.818181818,0.181818182
0.0,1.0,7.0,1.0,83.0,5.0,0.0,4.0,18.0,448.0,0.856744147,0.9,0.526315789
0.0,1.0,4.0,1.0,88.0,5.0,1.0,0.0,16.0,373.0,0.893974147,0.95,0.432835821
0.0,1.0,2.0,1.0,81.0,9.0,1.0,4.0,14.0,239.0,0.861027482,0.972972973,0.454545455
0.0,1.0,7.0,1.0,83.0,5.0,1.0,2.0,14.0,694.0,0.858125502,0.9375,0.411764706
0.0,1.0,7.0,1.0,97.0,6.0,1.0,0.0,15.0,530.0,0.932146875,0.742857143,0.103448276
0.0,1.0,7.0,1.0,94.0,3.0,1.0,1.0,15.0,742.0,0.937273509,0.953488372,0.481012658
0.0,1.0,4.0,1.0,80.0,3.0,1.0,2.0,18.0,363.0,0.890077255,0.867647059,0.49137931
0.0,1.0,4.0,1.0,86.0,6.0,0.0,4.0,14.0,297.0,0.941362766,0.857142857,0.333333333
0.0,1.0,3.0,1.0,93.0,9.0,1.0,0.0,11.0,250.0,0.886389679,0.94,0.216666667
0.0,1.0,5.0,1.0,92.0,3.0,0.0,4.0,18.0,360.0,0.949112831,0.916666667,0.214285714
0.0,1.0,7.0,1.0,82.0,7.0,1.0,4.0,12.0,374.0,0.870442984,0.968253968,0.273809524
0.0,1.0,5.0,1.0,94.0,5.0,0.0,1.0,15.0,462.0,0.937448906,0.814814815,0.0
0.0,1.0,3.0,1.0,97.0,9.0,1.0,2.0,17.0,219.0,0.951512398,0.708333333,0.0
0.0,1.0,6.0,1.0,90.0,5.0,0.0,1.0,15.0,233.0,0.947707877,0.818181818,0.357142857
0.0,1.0,4.0,1.0,90.0,1.0,1.0,0.0,19.0,602.0,0.923091929,0.923076923,0.563636364
0.0,1.0,5.0,1.0,95.0,1.0,0.0,3.0,12.0,352.0,0.97000051,0.916666667,0.153846154
0.0,1.0,4.0,1.0,89.0,7.0,0.0,2.0,17.0,184.0,0.945667144,0.875,0.0
0.0,1.0,7.0,1.0,80.0,5.0,0.0,1.0,10.0,748.0,0.933804483,0.842105263,0.466666667
0.0,1.0,2.0,1.0,84.0,9.0,0.0,1.0,19.0,104.0,0.851030536,0.857142857,0.538461538
0.0,1.0,6.0,1.0,99.0,6.0,0.0,0.0,15.0,376.0,0.930199598,0.9,0.307692308
0.0,1.0,4.0,1.0,86.0,5.0,1.0,0.0,14.0,542.0,0.908404132,0.975609756,0.2
0.0,1.0,6.0,1.0,85.0,9.0,1.0,2.0,14.0,495.0,0.843831065,0.826086957,0.387096774
0.0,1.0,3.0,1.0,96.0,9.0,1.0,3.0,15.0,308.0,0.810511663,0.910714286,0.310810811
0.0,1.0,4.0,1.0,85.0,2.0,0.0,4.0,13.0,186.0,0.979233473,0.714285714,0.0
0.0,1.0,5.0,1.0,88.0,1.0,1.0,2.0,16.0,323.0,0.945927177,0.931506849,0.37037037
0.0,1.0,3.0,1.0,82.0,8.0,0.0,2.0,19.0,216.0,0.844772954,0.857142857,0.647058824
0.0,1.0,4.0,1.0,90.0,6.0,0.0,4.0,15.0,193.0,0.909239232,0.818181818,0.0
0.0,1.0,5.0,1.0,88.0,5.0,1.0,1.0,12.0,451.0,0.870510228,0.923076923,0.553191489
0.0,1.0,4.0,1.0,92.0,8.0,0.0,4.0,14.0,179.0,0.949239783,0.8,0.0
0.0,1.0,6.0,1.0,89.0,4.0,1.0,1.0,10.0,1078.0,0.937476185,0.928571429,0.48
0.0,1.0,5.0,1.0,99.0,3.0,1.0,1.0,13.0,482.0,0.925571679,0.882352941,0.625
0.0,1.0,5.0,1.0,82.0,7.0,1.0,4.0,14.0,597.0,0.902644598,0.953488372,0.397058824
0.0,1.0,4.0,1.0,86.0,7.0,1.0,3.0,13.0,505.0,0.864386328,0.954545455,0.447368421
0.0,1.0,2.0,1.0,90.0,6.0,1.0,3.0,15.0,185.0,0.963852831,0.636363636,0.0
0.0,1.0,3.0,1.0,98.0,5.0,1.0,2.0,18.0,253.0,0.96185017,0.531914894,0.0
0.0,1.0,5.0,1.0,95.0,5.0,1.0,0.0,16.0,397.0,0.92005858,0.943661972,0.211764706
0.0,1.0,6.0,1.0,89.0,8.0,1.0,2.0,18.0,610.0,0.937865124,0.395348837,0.0
0.0,1.0,4.0,1.0,86.0,9.0,1.0,3.0,15.0,419.0,0.84878459,0.905660377,0.157894737
0.0,1.0,7.0,1.0,87.0,6.0,0.0,4.0,12.0,461.0,0.910068692,0.909090909,0.333333333
0.0,1.0,5.0,1.0,96.0,5.0,0.0,3.0,17.0,436.0,0.914531674,1.0,0.578947368
0.0,1.0,3.0,1.0,99.0,2.0,1.0,2.0,16.0,381.0,0.966863109,0.975,0.486842105
0.0,1.0,5.0,1.0,81.0,7.0,1.0,0.0,18.0,448.0,0.838825272,1.0,0.45
0.0,1.0,3.0,1.0,89.0,5.0,1.0,4.0,10.0,325.0,0.911091287,0.966666667,0.340909091
0.0,1.0,4.0,1.0,86.0,9.0,1.0,2.0,10.0,225.0,0.86747081,0.842105263,0.272727273
0.0,1.0,5.0,1.0,98.0,9.0,1.0,0.0,19.0,561.0,0.856476063,0.978723404,0.417721519
0.0,1.0,2.0,1.0,94.0,9.0,0.0,2.0,13.0,162.0,0.963091811,0.875,0.0
0.0,1.0,4.0,1.0,98.0,2.0,0.0,2.0,11.0,276.0,0.994743873,0.736842105,0.0
0.0,1.0,2.0,1.0,88.0,4.0,1.0,0.0,19.0,189.0,0.963585813,0.888888889,0.04
0.0,1.0,6.0,1.0,91.0,7.0,1.0,2.0,18.0,719.0,0.901017099,0.8,0.081967213
0.0,1.0,6.0,1.0,91.0,2.0,1.0,2.0,16.0,703.0,0.985351929,0.488372093,0.0
0.0,1.0,4.0,1.0,82.0,5.0,1.0,3.0,11.0,350.0,0.905059952,0.926829268,0.283018868
0.0,1.0,6.0,1.0,85.0,6.0,1.0,4.0,15.0,644.0,0.902385255,0.965517241,0.540983607
0.0,1.0,7.0,1.0,92.0,6.0,0.0,4.0,10.0,518.0,0.911334646,0.875,0.5625
0.0,1.0,6.0,1.0,95.0,1.0,0.0,3.0,17.0,643.0,0.960478828,0.766666667,0.0
0.0,1.0,6.0,1.0,84.0,9.0,1.0,3.0,10.0,544.0,0.892365022,0.903846154,0.338028169
0.0,1.0,4.0,1.0,80.0,6.0,1.0,3.0,17.0,374.0,0.899180336,0.951219512,0.5125
0.0,1.0,3.0,1.0,83.0,8.0,0.0,2.0,19.0,189.0,0.954072737,0.909090909,0.0
0.0,1.0,2.0,1.0,93.0,6.0,0.0,1.0,16.0,168.0,0.887942426,0.909090909,0.62962963
0.0,1.0,6.0,1.0,81.0,1.0,1.0,2.0,10.0,666.0,0.962694223,0.85,0.128205128
0.0,1.0,5.0,1.0,85.0,7.0,1.0,2.0,16.0,359.0,0.951866511,0.62,0.0
0.0,1.0,2.0,1.0,81.0,6.0,0.0,3.0,16.0,99.0,0.908831928,0.888888889,0.238095238
0.0,1.0,6.0,1.0,93.0,9.0,1.0,3.0,16.0,799.0,0.880517901,1.0,0.3
0.0,1.0,2.0,1.0,98.0,7.0,1.0,1.0,18.0,164.0,0.876174421,0.916666667,0.556451613
0.0,1.0,2.0,1.0,97.0,3.0,0.0,3.0,19.0,84.0,0.935204769,0.9,0.470588235
0.0,1.0,7.0,1.0,95.0,7.0,0.0,3.0,14.0,926.0,0.905434695,1.0,0.5
0.0,1.0,6.0,1.0,83.0,4.0,0.0,2.0,13.0,199.0,0.896411261,1.0,0.5
0.0,1.0,7.0,1.0,84.0,3.0,0.0,1.0,13.0,711.0,0.91079502,0.636363636,0.0
0.0,1.0,5.0,1.0,97.0,9.0,0.0,4.0,18.0,352.0,0.873119563,0.878787879,0.0
0.0,1.0,6.0,1.0,87.0,7.0,0.0,1.0,15.0,164.0,0.806786966,0.5,0.0
0.0,1.0,4.0,1.0,80.0,5.0,0.0,4.0,18.0,289.0,0.858370967,0.875,0.5
0.0,1.0,5.0,1.0,84.0,7.0,1.0,1.0,16.0,440.0,0.910384751,0.934782609,0.601851852
0.0,1.0,7.0,1.0,92.0,2.0,0.0,4.0,10.0,472.0,0.991334312,1.0,0.0
0.0,1.0,7.0,1.0,83.0,9.0,1.0,1.0,17.0,924.0,0.918407575,0.6,0.0
0.0,1.0,7.0,1.0,92.0,4.0,1.0,2.0,18.0,916.0,0.954775124,0.910447761,0.089552239
0.0,1.0,4.0,1.0,99.0,1.0,1.0,0.0,10.0,358.0,0.980406259,0.846153846,0.0
0.0,1.0,7.0,1.0,80.0,9.0,0.0,3.0,16.0,452.0,0.954491944,0.5,0.0
0.0,1.0,4.0,1.0,86.0,5.0,0.0,3.0,14.0,246.0,0.936484886,1.0,0.470588235
0.0,1.0,7.0,1.0,91.0,2.0,0.0,3.0,14.0,317.0,0.965583081,1.0,0.25
0.0,1.0,4.0,1.0,86.0,4.0,0.0,0.0,17.0,201.0,0.920471616,0.804878049,0.195121951
0.0,1.0,3.0,1.0,84.0,2.0,0.0,3.0,10.0,194.0,0.9399440230000001,0.833333333,0.473684211
0.0,1.0,7.0,1.0,84.0,6.0,1.0,0.0,17.0,733.0,0.878033411,0.836363636,0.098039216
0.0,1.0,5.0,1.0,85.0,8.0,1.0,2.0,16.0,628.0,0.924362542,0.87755102,0.25862069
0.0,1.0,4.0,1.0,83.0,1.0,0.0,0.0,16.0,282.0,0.946181725,1.0,0.2
0.0,1.0,2.0,1.0,91.0,1.0,0.0,2.0,16.0,140.0,0.969202218,1.0,0.0
0.0,1.0,6.0,1.0,97.0,5.0,0.0,2.0,13.0,241.0,0.92409133,0.857142857,0.25
0.0,1.0,7.0,1.0,92.0,3.0,0.0,2.0,18.0,594.0,0.9611560518,0.75,0.0
0.0,1.0,2.0,1.0,82.0,8.0,1.0,2.0,11.0,143.0,0.926907718,0.940298507,0.2125
0.0,1.0,6.0,1.0,96.0,7.0,1.0,1.0,14.0,409.0,0.887968138,0.948717949,0.588888889
0.0,1.0,3.0,1.0,80.0,9.0,1.0,2.0,13.0,178.0,0.831973535,0.946428571,0.242857143
0.0,1.0,3.0,1.0,81.0,6.0,1.0,4.0,15.0,277.0,0.94716701,0.909090909,0.0
0.0,1.0,5.0,1.0,92.0,4.0,0.0,0.0,14.0,390.0,0.969701205,0.769230769,0.166666667
0.0,1.0,6.0,1.0,83.0,4.0,0.0,3.0,18.0,396.0,0.899626111,0.888888889,0.529411765
0.0,1.0,4.0,1.0,86.0,6.0,1.0,2.0,16.0,451.0,0.983338649,0.877192982,0.019607843
0.0,1.0,6.0,1.0,83.0,4.0,0.0,1.0,19.0,458.0,0.932018496,0.933333333,0.363636364
0.0,1.0,3.0,1.0,97.0,9.0,1.0,3.0,17.0,272.0,0.890842094,0.872727273,0.261538462
0.0,1.0,6.0,1.0,98.0,6.0,0.0,4.0,13.0,269.0,0.930418359,0.888888889,0.111111111
0.0,1.0,6.0,1.0,84.0,3.0,0.0,2.0,19.0,208.0,0.959577369,0.928571429,0.1875
0.0,1.0,3.0,1.0,87.0,2.0,0.0,0.0,15.0,197.0,0.98975237,0.666666667,0.0
0.0,1.0,6.0,1.0,93.0,1.0,1.0,3.0,13.0,749.0,0.970964627,0.622222222,0.0
0.0,1.0,6.0,1.0,81.0,2.0,1.0,0.0,17.0,439.0,0.9649257,0.964285714,0.298701299
0.0,1.0,5.0,1.0,91.0,6.0,1.0,1.0,19.0,632.0,0.909767685,0.875,0.467391304
0.0,1.0,7.0,1.0,87.0,1.0,1.0,4.0,15.0,451.0,0.97663504,0.730769231,0.0
0.0,1.0,6.0,1.0,97.0,5.0,0.0,2.0,18.0,564.0,0.859964651,1.0,0.529411765
0.0,1.0,5.0,1.0,82.0,8.0,1.0,1.0,11.0,403.0,0.876830768,0.892307692,0.389473684
0.0,1.0,2.0,1.0,81.0,7.0,1.0,2.0,16.0,149.0,0.974618161,0.666666667,0.0
0.0,1.0,4.0,1.0,97.0,3.0,0.0,4.0,19.0,140.0,0.860513677,0.9,0.470588235
0.0,1.0,3.0,1.0,87.0,3.0,1.0,1.0,16.0,339.0,0.921609242,0.87755102,0.338461538
0.0,1.0,2.0,1.0,88.0,3.0,0.0,2.0,18.0,146.0,0.949373671,0.8125,0.133333333
0.0,1.0,6.0,1.0,90.0,4.0,1.0,4.0,10.0,473.0,0.966076686,0.9,0.129032258
0.0,1.0,5.0,1.0,97.0,6.0,1.0,4.0,17.0,527.0,0.945996954,0.885245902,0.23943662
0.0,1.0,3.0,1.0,87.0,4.0,1.0,0.0,19.0,289.0,0.961635764,0.5,0.0
0.0,1.0,3.0,1.0,86.0,3.0,0.0,3.0,11.0,143.0,0.971769982,0.727272727,0.0
0.0,1.0,6.0,1.0,89.0,3.0,0.0,0.0,14.0,451.0,0.934420243,0.916666667,0.153846154
0.0,1.0,7.0,1.0,85.0,5.0,1.0,0.0,15.0,408.0,0.885054001,0.979166667,0.203389831
0.0,1.0,7.0,1.0,90.0,2.0,0.0,4.0,13.0,380.0,0.977030028,0.862068966,0.107142857
0.0,1.0,7.0,1.0,99.0,3.0,0.0,1.0,15.0,701.0,0.95869177,0.888888889,0.5
0.0,1.0,7.0,1.0,83.0,4.0,1.0,4.0,10.0,727.0,0.93307516,0.963636364,0.430107527
0.0,1.0,7.0,1.0,83.0,9.0,1.0,0.0,18.0,522.0,0.964083865,0.763157895,0.0
0.0,1.0,3.0,1.0,83.0,3.0,0.0,4.0,15.0,207.0,0.9177317566000001,0.703703704,0.0
0.0,1.0,2.0,1.0,91.0,9.0,0.0,2.0,19.0,106.0,0.912836878,1.0,0.0
0.0,1.0,4.0,1.0,86.0,5.0,1.0,1.0,15.0,424.0,0.9322993763999999,0.923076923,0.454545455
0.0,1.0,2.0,1.0,91.0,7.0,0.0,2.0,13.0,95.0,0.915126412,1.0,0.578947368
0.0,1.0,4.0,1.0,94.0,6.0,1.0,0.0,14.0,317.0,0.861570731,0.977777778,0.463414634
0.0,1.0,6.0,1.0,95.0,9.0,0.0,1.0,10.0,326.0,0.936267543,0.888888889,0.529411765
0.0,1.0,5.0,1.0,91.0,7.0,0.0,0.0,19.0,426.0,0.960672656,1.0,0.0
0.0,1.0,5.0,1.0,90.0,5.0,0.0,2.0,14.0,182.0,0.929240441,0.888888889,0.0
0.0,1.0,6.0,1.0,91.0,4.0,0.0,1.0,14.0,507.0,0.969113072,1.0,0.0
0.0,1.0,2.0,1.0,94.0,8.0,0.0,1.0,15.0,106.0,0.967188853,1.0,0.0
0.0,1.0,4.0,1.0,99.0,7.0,0.0,4.0,11.0,316.0,0.889253946,0.875,0.416666667
0.0,1.0,3.0,1.0,93.0,7.0,0.0,3.0,18.0,205.0,0.9428864776000001,1.0,0.466666667
0.0,1.0,3.0,1.0,99.0,1.0,0.0,1.0,10.0,270.0,0.946705135,0.904761905,0.208333333
0.0,1.0,7.0,1.0,98.0,8.0,1.0,0.0,15.0,620.0,0.926456015,0.955555556,0.12244898
0.0,1.0,2.0,1.0,82.0,5.0,1.0,1.0,15.0,138.0,0.956065775,0.592105263,0.0
0.0,1.0,2.0,1.0,97.0,4.0,1.0,2.0,10.0,171.0,0.915994101,0.954545455,0.475
0.0,1.0,6.0,1.0,97.0,4.0,0.0,1.0,11.0,562.0,0.97231137,0.8125,0.0
0.0,1.0,4.0,1.0,94.0,2.0,1.0,2.0,19.0,297.0,0.985060588,0.9,0.0
0.0,1.0,6.0,1.0,85.0,6.0,1.0,3.0,17.0,752.0,0.956259918,0.830188679,0.0
0.0,1.0,7.0,1.0,83.0,7.0,0.0,0.0,19.0,351.0,0.849882738,0.857142857,0.333333333
0.0,1.0,5.0,1.0,90.0,8.0,1.0,3.0,10.0,548.0,0.861390897,0.913793103,0.504672897
0.0,1.0,6.0,1.0,84.0,9.0,1.0,0.0,15.0,460.0,0.853297592,0.967741935,0.230769231
0.0,1.0,4.0,1.0,88.0,6.0,1.0,1.0,14.0,237.0,0.971284374,0.878787879,0.395833333
0.0,1.0,5.0,1.0,90.0,6.0,1.0,0.0,19.0,598.0,0.930255661,0.944444444,0.128205128
0.0,1.0,4.0,1.0,94.0,2.0,0.0,4.0,14.0,215.0,0.971837562,0.75,0.1
0.0,1.0,2.0,1.0,86.0,7.0,1.0,4.0,18.0,181.0,0.822691256,0.96,0.392405063
0.0,1.0,7.0,1.0,94.0,2.0,0.0,1.0,12.0,557.0,0.983379113,0.857142857,0.333333333
0.0,1.0,3.0,1.0,81.0,1.0,1.0,2.0,17.0,347.0,0.967872411,0.789473684,0.02173913
0.0,1.0,4.0,1.0,91.0,2.0,1.0,4.0,11.0,321.0,0.990962555,0.810810811,0.0
0.0,1.0,6.0,1.0,81.0,1.0,0.0,3.0,14.0,564.0,0.969949354,0.8125,0.071428571
0.0,1.0,4.0,1.0,92.0,9.0,0.0,0.0,10.0,270.0,0.845206029,0.857142857,0.0
0.0,1.0,4.0,1.0,99.0,9.0,0.0,3.0,15.0,401.0,0.911004227,0.807692308,0.086956522
0.0,1.0,7.0,1.0,91.0,6.0,1.0,2.0,18.0,532.0,0.928272169,0.956521739,0.12
0.0,1.0,5.0,1.0,97.0,1.0,0.0,3.0,11.0,203.0,0.939613275,0.909090909,0.285714286
0.0,1.0,5.0,1.0,86.0,6.0,0.0,2.0,13.0,310.0,0.866557979,0.8,0.2
0.0,1.0,7.0,1.0,86.0,8.0,0.0,1.0,14.0,277.0,0.872866385,0.888888889,0.515151515
0.0,1.0,7.0,1.0,82.0,2.0,1.0,4.0,11.0,618.0,0.977808705,0.948717949,0.301886792
0.0,1.0,3.0,1.0,99.0,7.0,1.0,4.0,10.0,440.0,0.967541103,0.857142857,0.0
0.0,1.0,7.0,1.0,94.0,6.0,0.0,0.0,11.0,643.0,0.91883649,0.823529412,0.066666667
0.0,1.0,6.0,1.0,87.0,4.0,0.0,1.0,14.0,276.0,0.881586726,1.0,0.5
0.0,1.0,3.0,1.0,91.0,8.0,1.0,1.0,10.0,163.0,0.9157796603999999,0.826086957,0.355932203
0.0,1.0,2.0,1.0,96.0,4.0,1.0,2.0,12.0,201.0,0.930553892,0.923076923,0.333333333
0.0,1.0,2.0,1.0,86.0,7.0,1.0,2.0,13.0,218.0,0.882502246,0.923076923,0.544303797
0.0,1.0,4.0,1.0,84.0,6.0,1.0,3.0,18.0,495.0,0.926023144,0.925,0.097560976
0.0,1.0,2.0,1.0,81.0,9.0,0.0,4.0,16.0,111.0,0.778962038,1.0,0.363636364
0.0,1.0,6.0,1.0,83.0,8.0,1.0,2.0,19.0,653.0,0.944376283,0.763157895,0.0
0.0,1.0,7.0,1.0,82.0,4.0,0.0,2.0,10.0,371.0,0.944139037,0.869565217,0.333333333
0.0,1.0,3.0,1.0,91.0,9.0,1.0,1.0,16.0,256.0,0.877085517,0.911764706,0.184210526
0.0,1.0,4.0,1.0,95.0,6.0,0.0,1.0,18.0,236.0,0.864211377,0.904761905,0.344827586
0.0,1.0,7.0,1.0,82.0,6.0,0.0,1.0,12.0,482.0,0.890591951,1.0,0.666666667
