Loc+, Acap, Aexp, Arch, Cplx, Data, Docu, Flex, Ltex, Pcap, Pcon, Plex, Pmat, Prec, Pvol, Rely, Ruse, Sced, Site, Stor, Team, Time, Tool, Risk-, Effort-
1249.0,5.0,3.0,5.0,4.0,2.0,3.0,2.0,3.0,4.0,1.0,4.0,4.0,5.0,3.0,2.0,3.0,2.0,3.0,5.0,3.0,3.0,4.0,0.0,13793.0
1919.0,4.0,1.0,1.0,3.0,5.0,4.0,5.0,3.0,4.0,4.0,4.0,5.0,4.0,3.0,2.0,5.0,2.0,3.0,4.0,5.0,4.0,2.0,4.0,49723.0
1897.0,1.0,4.0,2.0,5.0,3.0,3.0,4.0,3.0,4.0,3.0,5.0,5.0,2.0,2.0,2.0,4.0,2.0,2.0,5.0,6.0,5.0,4.0,9.0,39438.0
517.0,3.0,4.0,4.0,5.0,4.0,4.0,2.0,4.0,3.0,2.0,5.0,4.0,4.0,3.0,4.0,6.0,3.0,3.0,5.0,5.0,5.0,4.0,0.0,10995.0
1652.0,5.0,4.0,4.0,2.0,4.0,4.0,4.0,2.0,3.0,5.0,4.0,1.0,2.0,4.0,1.0,6.0,1.0,2.0,5.0,5.0,4.0,3.0,7.0,39175.0
647.0,3.0,2.0,5.0,1.0,4.0,4.0,4.0,2.0,2.0,2.0,4.0,2.0,2.0,5.0,4.0,4.0,2.0,4.0,3.0,4.0,4.0,5.0,9.0,21609.0
1706.0,2.0,5.0,5.0,2.0,4.0,4.0,4.0,2.0,2.0,2.0,5.0,2.0,4.0,5.0,2.0,4.0,4.0,3.0,3.0,6.0,3.0,2.0,0.0,27777.0
342.0,4.0,3.0,6.0,5.0,5.0,3.0,3.0,1.0,5.0,2.0,2.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,4.0,2.0,6.0,3.0,0.0,13058.0
775.0,3.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,2.0,2.0,4.0,2.0,2.0,3.0,2.0,3.0,2.0,4.0,4.0,2.0,3.0,2.0,3.0,15067.0
1209.0,4.0,3.0,4.0,1.0,3.0,3.0,2.0,3.0,4.0,2.0,2.0,4.0,4.0,3.0,2.0,4.0,3.0,4.0,4.0,3.0,6.0,2.0,1.0,19439.0
987.0,4.0,2.0,5.0,3.0,5.0,1.0,6.0,4.0,4.0,2.0,3.0,1.0,2.0,5.0,3.0,4.0,2.0,4.0,3.0,2.0,6.0,2.0,7.0,41874.0
1217.0,5.0,3.0,3.0,4.0,5.0,2.0,4.0,2.0,3.0,1.0,3.0,2.0,4.0,3.0,4.0,4.0,3.0,2.0,3.0,1.0,4.0,3.0,1.0,41847.0
1175.0,2.0,4.0,2.0,4.0,4.0,3.0,1.0,3.0,3.0,3.0,3.0,5.0,6.0,4.0,4.0,2.0,2.0,2.0,5.0,5.0,5.0,5.0,4.0,36806.0
1162.0,3.0,4.0,3.0,3.0,5.0,2.0,2.0,4.0,3.0,3.0,3.0,1.0,3.0,4.0,4.0,3.0,4.0,2.0,3.0,2.0,5.0,2.0,8.0,53299.0
973.0,5.0,3.0,1.0,4.0,4.0,2.0,2.0,2.0,2.0,3.0,4.0,5.0,3.0,2.0,5.0,6.0,2.0,3.0,4.0,3.0,3.0,5.0,8.0,22577.0
710.0,4.0,2.0,3.0,2.0,3.0,4.0,3.0,5.0,2.0,3.0,1.0,5.0,4.0,3.0,3.0,3.0,2.0,1.0,5.0,2.0,6.0,3.0,10.0,23998.0
663.0,2.0,1.0,4.0,2.0,5.0,5.0,3.0,3.0,3.0,1.0,4.0,5.0,6.0,4.0,2.0,6.0,4.0,4.0,3.0,4.0,5.0,2.0,5.0,23376.0
1388.0,1.0,4.0,3.0,5.0,2.0,2.0,1.0,4.0,3.0,4.0,2.0,4.0,2.0,5.0,4.0,2.0,3.0,2.0,3.0,4.0,4.0,2.0,7.0,24920.0
599.0,5.0,1.0,3.0,2.0,4.0,3.0,5.0,1.0,1.0,1.0,3.0,5.0,3.0,3.0,2.0,6.0,3.0,3.0,3.0,1.0,5.0,4.0,17.0,23162.0
1238.0,3.0,4.0,3.0,6.0,4.0,1.0,4.0,3.0,1.0,4.0,5.0,4.0,4.0,4.0,3.0,4.0,5.0,5.0,6.0,2.0,3.0,4.0,10.0,10237.0
129.0,2.0,3.0,2.0,5.0,4.0,3.0,6.0,1.0,3.0,4.0,4.0,2.0,5.0,2.0,2.0,2.0,1.0,1.0,4.0,3.0,3.0,2.0,12.0,3126.0
1270.0,3.0,3.0,3.0,6.0,4.0,5.0,3.0,3.0,3.0,1.0,2.0,3.0,5.0,2.0,5.0,6.0,3.0,1.0,5.0,4.0,5.0,3.0,8.0,176097.0
1609.0,4.0,4.0,2.0,4.0,2.0,5.0,2.0,2.0,2.0,3.0,3.0,6.0,1.0,4.0,2.0,5.0,4.0,3.0,3.0,6.0,5.0,4.0,4.0,29804.0
432.0,1.0,3.0,3.0,4.0,2.0,4.0,2.0,4.0,1.0,3.0,4.0,4.0,4.0,3.0,2.0,5.0,5.0,5.0,3.0,5.0,5.0,3.0,6.0,5060.0
146.0,5.0,1.0,4.0,5.0,4.0,3.0,4.0,4.0,2.0,2.0,5.0,5.0,4.0,5.0,5.0,6.0,3.0,2.0,5.0,1.0,3.0,4.0,12.0,2950.0
466.0,4.0,3.0,1.0,4.0,4.0,4.0,2.0,3.0,4.0,4.0,2.0,4.0,5.0,4.0,3.0,4.0,3.0,2.0,5.0,6.0,4.0,3.0,0.0,15701.0
473.0,1.0,4.0,3.0,3.0,5.0,2.0,1.0,3.0,3.0,2.0,2.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,2.0,8360.0
133.0,2.0,3.0,4.0,2.0,3.0,1.0,5.0,3.0,4.0,1.0,4.0,2.0,2.0,4.0,3.0,3.0,4.0,2.0,6.0,6.0,6.0,4.0,3.0,1544.0
1113.0,1.0,2.0,2.0,4.0,5.0,4.0,3.0,3.0,1.0,2.0,3.0,5.0,2.0,4.0,2.0,4.0,3.0,3.0,4.0,5.0,4.0,2.0,10.0,57785.0
480.0,3.0,2.0,5.0,2.0,5.0,1.0,5.0,3.0,2.0,3.0,3.0,2.0,5.0,2.0,4.0,5.0,2.0,2.0,6.0,3.0,5.0,4.0,9.0,19756.0
1881.0,2.0,2.0,4.0,4.0,5.0,2.0,3.0,5.0,1.0,2.0,3.0,5.0,5.0,4.0,1.0,5.0,4.0,3.0,6.0,5.0,6.0,3.0,14.0,101355.0
271.0,4.0,3.0,2.0,2.0,2.0,2.0,5.0,3.0,5.0,4.0,3.0,6.0,1.0,5.0,3.0,5.0,4.0,2.0,3.0,2.0,4.0,4.0,0.0,2411.0
1297.0,5.0,2.0,4.0,4.0,3.0,3.0,2.0,5.0,4.0,2.0,4.0,2.0,1.0,4.0,2.0,4.0,5.0,5.0,4.0,4.0,3.0,2.0,0.0,16111.0
271.0,3.0,3.0,4.0,4.0,3.0,4.0,5.0,3.0,4.0,1.0,2.0,4.0,1.0,4.0,3.0,2.0,5.0,2.0,6.0,2.0,5.0,5.0,0.0,3429.0
952.0,2.0,2.0,2.0,2.0,4.0,2.0,1.0,2.0,2.0,3.0,2.0,4.0,6.0,2.0,1.0,3.0,5.0,2.0,6.0,4.0,4.0,2.0,4.0,14419.0
602.0,2.0,5.0,5.0,2.0,2.0,3.0,3.0,3.0,4.0,2.0,3.0,2.0,1.0,4.0,4.0,3.0,4.0,4.0,5.0,4.0,5.0,1.0,6.0,9533.0
709.0,2.0,1.0,4.0,4.0,4.0,3.0,5.0,1.0,1.0,4.0,4.0,5.0,1.0,2.0,3.0,4.0,4.0,5.0,6.0,5.0,4.0,3.0,15.0,14121.0
574.0,4.0,5.0,6.0,3.0,2.0,1.0,2.0,2.0,2.0,3.0,4.0,2.0,2.0,4.0,4.0,4.0,4.0,3.0,3.0,2.0,5.0,3.0,3.0,7609.0
279.0,3.0,3.0,6.0,3.0,3.0,3.0,6.0,1.0,4.0,4.0,5.0,4.0,5.0,3.0,5.0,5.0,4.0,2.0,4.0,4.0,5.0,5.0,2.0,2377.0
554.0,4.0,5.0,6.0,5.0,4.0,5.0,4.0,2.0,1.0,1.0,3.0,1.0,2.0,3.0,2.0,5.0,5.0,2.0,4.0,4.0,5.0,1.0,13.0,31052.0
873.0,2.0,3.0,1.0,4.0,4.0,1.0,2.0,1.0,5.0,1.0,3.0,4.0,2.0,4.0,3.0,6.0,5.0,4.0,5.0,5.0,3.0,3.0,5.0,19324.0
800.0,3.0,2.0,2.0,2.0,2.0,3.0,5.0,3.0,2.0,3.0,1.0,2.0,4.0,5.0,2.0,3.0,3.0,1.0,5.0,4.0,6.0,5.0,8.0,30619.0
1017.0,3.0,5.0,2.0,5.0,4.0,2.0,1.0,3.0,4.0,1.0,4.0,4.0,1.0,2.0,3.0,5.0,3.0,1.0,5.0,5.0,4.0,2.0,0.0,56445.0
1865.0,3.0,5.0,3.0,4.0,3.0,1.0,2.0,1.0,4.0,2.0,1.0,4.0,5.0,3.0,4.0,2.0,4.0,2.0,5.0,4.0,3.0,3.0,0.0,19289.0
43.0,4.0,3.0,3.0,4.0,5.0,3.0,1.0,3.0,3.0,4.0,3.0,6.0,3.0,5.0,1.0,2.0,4.0,5.0,4.0,4.0,6.0,1.0,4.0,380.0
1800.0,4.0,4.0,5.0,3.0,3.0,5.0,3.0,4.0,4.0,4.0,5.0,4.0,2.0,3.0,4.0,2.0,2.0,2.0,5.0,5.0,6.0,4.0,1.0,26453.0
1678.0,4.0,5.0,2.0,6.0,3.0,5.0,4.0,2.0,1.0,4.0,4.0,2.0,4.0,4.0,2.0,6.0,5.0,3.0,5.0,2.0,4.0,4.0,10.0,66646.0
457.0,4.0,4.0,3.0,5.0,3.0,5.0,2.0,5.0,4.0,2.0,3.0,1.0,4.0,4.0,3.0,2.0,1.0,2.0,3.0,2.0,3.0,3.0,7.0,8473.0
1016.0,5.0,5.0,4.0,2.0,3.0,1.0,6.0,4.0,2.0,4.0,1.0,4.0,1.0,4.0,3.0,3.0,3.0,1.0,5.0,4.0,4.0,5.0,2.0,5510.0
1834.0,2.0,2.0,1.0,1.0,4.0,2.0,2.0,3.0,2.0,5.0,3.0,4.0,4.0,4.0,2.0,4.0,5.0,5.0,5.0,3.0,5.0,5.0,3.0,17883.0
653.0,4.0,4.0,6.0,4.0,3.0,3.0,6.0,3.0,2.0,4.0,5.0,3.0,2.0,4.0,3.0,2.0,4.0,1.0,4.0,5.0,5.0,4.0,0.0,6187.0
621.0,1.0,2.0,5.0,5.0,3.0,1.0,6.0,4.0,5.0,3.0,1.0,2.0,2.0,2.0,3.0,5.0,2.0,3.0,4.0,4.0,3.0,4.0,11.0,16555.0
927.0,4.0,4.0,3.0,2.0,5.0,3.0,5.0,2.0,2.0,1.0,4.0,2.0,1.0,4.0,4.0,4.0,5.0,3.0,3.0,6.0,5.0,3.0,3.0,22421.0
943.0,5.0,4.0,5.0,3.0,4.0,4.0,3.0,2.0,2.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,5.0,3.0,6.0,3.0,3.0,1.0,13103.0
1461.0,2.0,2.0,1.0,6.0,2.0,1.0,5.0,2.0,5.0,2.0,1.0,4.0,5.0,4.0,4.0,4.0,2.0,4.0,5.0,2.0,4.0,2.0,12.0,53837.0
1492.0,3.0,3.0,4.0,4.0,5.0,3.0,3.0,2.0,4.0,4.0,2.0,4.0,2.0,5.0,2.0,5.0,5.0,2.0,6.0,2.0,4.0,5.0,2.0,63739.0
1275.0,4.0,5.0,2.0,5.0,5.0,1.0,6.0,5.0,3.0,4.0,2.0,6.0,6.0,3.0,4.0,6.0,1.0,4.0,5.0,3.0,4.0,3.0,6.0,9941.0
1759.0,3.0,5.0,2.0,5.0,4.0,3.0,2.0,1.0,3.0,3.0,4.0,4.0,5.0,5.0,3.0,5.0,1.0,3.0,3.0,5.0,4.0,4.0,11.0,46739.0
1141.0,4.0,4.0,4.0,6.0,4.0,2.0,3.0,4.0,2.0,2.0,2.0,2.0,3.0,5.0,2.0,3.0,4.0,4.0,4.0,5.0,4.0,4.0,2.0,20630.0
267.0,2.0,2.0,5.0,1.0,2.0,2.0,5.0,2.0,1.0,2.0,3.0,5.0,4.0,3.0,3.0,3.0,2.0,4.0,4.0,1.0,6.0,2.0,19.0,2574.0
842.0,3.0,1.0,3.0,4.0,5.0,4.0,3.0,2.0,3.0,2.0,1.0,2.0,5.0,4.0,3.0,4.0,1.0,1.0,4.0,3.0,6.0,2.0,22.0,182120.0
1385.0,5.0,5.0,4.0,1.0,4.0,3.0,6.0,3.0,4.0,4.0,2.0,2.0,2.0,5.0,2.0,6.0,4.0,1.0,5.0,2.0,4.0,3.0,2.0,15858.0
998.0,3.0,4.0,3.0,3.0,4.0,4.0,6.0,3.0,2.0,5.0,1.0,4.0,2.0,3.0,2.0,5.0,4.0,2.0,4.0,4.0,4.0,5.0,0.0,12933.0
1416.0,2.0,3.0,2.0,5.0,4.0,5.0,5.0,5.0,2.0,1.0,1.0,4.0,2.0,5.0,4.0,6.0,2.0,1.0,3.0,4.0,4.0,3.0,12.0,237498.0
791.0,2.0,1.0,5.0,2.0,4.0,4.0,3.0,1.0,3.0,2.0,3.0,4.0,6.0,3.0,2.0,5.0,3.0,3.0,5.0,2.0,5.0,2.0,8.0,39879.0
874.0,3.0,2.0,3.0,2.0,3.0,3.0,2.0,5.0,4.0,2.0,2.0,5.0,1.0,4.0,2.0,6.0,4.0,1.0,4.0,2.0,4.0,1.0,2.0,24116.0
979.0,1.0,2.0,3.0,3.0,3.0,5.0,5.0,3.0,4.0,4.0,3.0,3.0,5.0,3.0,3.0,2.0,3.0,4.0,5.0,3.0,5.0,3.0,5.0,17931.0
155.0,1.0,3.0,1.0,4.0,5.0,2.0,2.0,4.0,3.0,2.0,4.0,1.0,3.0,2.0,2.0,3.0,4.0,1.0,3.0,5.0,5.0,2.0,6.0,4858.0
398.0,3.0,5.0,3.0,2.0,2.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,1.0,3.0,2.0,3.0,5.0,5.0,5.0,4.0,0.0,2297.0
1138.0,1.0,5.0,1.0,3.0,4.0,2.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,5.0,3.0,1.0,4.0,3.0,5.0,2.0,5.0,57670.0
139.0,4.0,5.0,4.0,2.0,5.0,2.0,5.0,4.0,2.0,3.0,2.0,4.0,4.0,4.0,1.0,4.0,4.0,5.0,4.0,6.0,4.0,4.0,0.0,511.0
685.0,4.0,2.0,6.0,3.0,2.0,2.0,5.0,3.0,1.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,4.0,3.0,5.0,2.0,6.0,5.0,9.0,8110.0
933.0,4.0,1.0,2.0,5.0,5.0,4.0,6.0,2.0,4.0,4.0,4.0,2.0,3.0,2.0,1.0,4.0,2.0,2.0,5.0,2.0,6.0,5.0,6.0,55208.0
1835.0,4.0,2.0,3.0,5.0,3.0,2.0,2.0,4.0,2.0,2.0,4.0,4.0,4.0,5.0,2.0,3.0,4.0,4.0,6.0,5.0,5.0,5.0,3.0,45944.0
600.0,4.0,5.0,4.0,5.0,2.0,1.0,4.0,1.0,4.0,3.0,5.0,1.0,4.0,3.0,5.0,4.0,3.0,2.0,5.0,4.0,5.0,4.0,4.0,8983.0
1739.0,3.0,3.0,3.0,2.0,3.0,2.0,1.0,5.0,3.0,5.0,3.0,2.0,3.0,4.0,2.0,3.0,2.0,3.0,4.0,5.0,5.0,4.0,0.0,22694.0
943.0,4.0,5.0,3.0,6.0,2.0,2.0,3.0,3.0,4.0,4.0,1.0,2.0,5.0,3.0,3.0,3.0,1.0,1.0,4.0,2.0,3.0,4.0,10.0,9423.0
1849.0,4.0,1.0,1.0,2.0,4.0,3.0,3.0,2.0,4.0,1.0,3.0,2.0,4.0,3.0,2.0,4.0,2.0,2.0,6.0,4.0,5.0,2.0,6.0,146278.0
417.0,2.0,3.0,6.0,3.0,2.0,4.0,3.0,2.0,2.0,4.0,1.0,5.0,4.0,2.0,2.0,4.0,3.0,5.0,5.0,4.0,5.0,1.0,9.0,7278.0
713.0,4.0,1.0,3.0,5.0,3.0,4.0,4.0,4.0,3.0,3.0,5.0,4.0,5.0,2.0,3.0,3.0,3.0,2.0,4.0,1.0,4.0,2.0,4.0,16435.0
1605.0,1.0,2.0,2.0,5.0,3.0,1.0,3.0,4.0,3.0,4.0,3.0,5.0,5.0,3.0,2.0,5.0,2.0,4.0,4.0,3.0,3.0,3.0,7.0,30809.0
644.0,3.0,4.0,2.0,4.0,3.0,2.0,2.0,5.0,4.0,1.0,4.0,4.0,3.0,2.0,4.0,3.0,2.0,4.0,3.0,4.0,4.0,4.0,0.0,4827.0
268.0,3.0,2.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,3.0,4.0,3.0,4.0,4.0,3.0,1.0,6.0,4.0,4.0,4.0,1.0,10771.0
1408.0,3.0,3.0,2.0,2.0,5.0,2.0,4.0,3.0,2.0,2.0,3.0,5.0,2.0,3.0,3.0,4.0,1.0,2.0,5.0,3.0,6.0,4.0,13.0,82460.0
370.0,1.0,2.0,3.0,3.0,3.0,3.0,6.0,2.0,2.0,2.0,4.0,3.0,5.0,4.0,2.0,2.0,2.0,3.0,4.0,5.0,5.0,4.0,9.0,5716.0
1384.0,4.0,3.0,1.0,3.0,5.0,2.0,5.0,3.0,5.0,1.0,4.0,3.0,5.0,3.0,2.0,4.0,1.0,3.0,4.0,1.0,5.0,1.0,5.0,47738.0
1050.0,3.0,4.0,4.0,4.0,3.0,5.0,3.0,1.0,3.0,2.0,2.0,2.0,1.0,3.0,2.0,6.0,1.0,2.0,3.0,3.0,3.0,4.0,12.0,60967.0
273.0,3.0,1.0,4.0,5.0,3.0,2.0,4.0,5.0,2.0,1.0,2.0,1.0,5.0,3.0,2.0,3.0,4.0,4.0,6.0,3.0,5.0,4.0,4.0,4535.0
1471.0,2.0,5.0,4.0,4.0,4.0,5.0,4.0,3.0,3.0,4.0,3.0,5.0,3.0,4.0,3.0,4.0,4.0,3.0,5.0,5.0,5.0,4.0,4.0,19081.0
1332.0,1.0,2.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,2.0,5.0,1.0,5.0,3.0,3.0,2.0,3.0,6.0,2.0,4.0,2.0,12.0,80404.0
113.0,3.0,2.0,1.0,3.0,3.0,2.0,3.0,4.0,2.0,2.0,2.0,4.0,3.0,3.0,2.0,3.0,1.0,3.0,4.0,6.0,4.0,4.0,8.0,2111.0
219.0,4.0,3.0,6.0,5.0,3.0,4.0,4.0,2.0,4.0,2.0,5.0,1.0,1.0,4.0,2.0,6.0,2.0,4.0,5.0,1.0,5.0,1.0,12.0,7441.0
1560.0,2.0,2.0,5.0,5.0,4.0,3.0,4.0,2.0,3.0,1.0,3.0,3.0,3.0,5.0,2.0,2.0,3.0,3.0,3.0,3.0,4.0,4.0,0.0,60021.0
16.0,3.0,4.0,2.0,5.0,4.0,4.0,4.0,3.0,2.0,3.0,3.0,4.0,2.0,3.0,4.0,6.0,4.0,3.0,4.0,2.0,5.0,4.0,3.0,464.0
1270.0,3.0,3.0,4.0,1.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,5.0,3.0,3.0,2.0,5.0,4.0,3.0,5.0,4.0,5.0,3.0,2.0,8981.0
1903.0,2.0,3.0,5.0,6.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,5.0,2.0,2.0,5.0,2.0,4.0,5.0,2.0,5.0,5.0,19.0,69276.0
1920.0,5.0,1.0,5.0,5.0,3.0,1.0,3.0,1.0,3.0,4.0,2.0,2.0,5.0,3.0,1.0,5.0,2.0,4.0,5.0,6.0,5.0,5.0,10.0,17400.0
121.0,1.0,4.0,1.0,6.0,4.0,4.0,3.0,4.0,4.0,5.0,3.0,2.0,1.0,3.0,4.0,3.0,5.0,4.0,5.0,4.0,5.0,2.0,13.0,3850.0
528.0,2.0,3.0,4.0,6.0,4.0,1.0,5.0,3.0,4.0,3.0,4.0,5.0,4.0,3.0,5.0,6.0,2.0,3.0,3.0,6.0,6.0,4.0,14.0,9948.0
753.0,5.0,2.0,4.0,3.0,2.0,4.0,4.0,2.0,4.0,4.0,2.0,1.0,4.0,4.0,4.0,4.0,2.0,3.0,4.0,4.0,4.0,1.0,7.0,28386.0
112.0,5.0,4.0,4.0,4.0,4.0,1.0,2.0,1.0,4.0,4.0,3.0,3.0,2.0,4.0,3.0,3.0,4.0,1.0,5.0,3.0,5.0,4.0,0.0,1548.0
975.0,4.0,2.0,2.0,6.0,2.0,2.0,4.0,1.0,3.0,4.0,3.0,2.0,1.0,3.0,2.0,5.0,3.0,5.0,4.0,4.0,4.0,2.0,7.0,22003.0
815.0,4.0,1.0,3.0,4.0,4.0,2.0,5.0,2.0,1.0,5.0,2.0,5.0,4.0,4.0,3.0,3.0,3.0,5.0,4.0,5.0,4.0,2.0,10.0,11471.0
1171.0,4.0,3.0,2.0,6.0,3.0,5.0,2.0,3.0,4.0,4.0,3.0,4.0,2.0,4.0,1.0,3.0,3.0,4.0,5.0,4.0,5.0,3.0,3.0,20127.0
254.0,4.0,4.0,4.0,1.0,5.0,1.0,2.0,5.0,2.0,1.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,2.0,6.0,4.0,4.0,4.0,2.0,2307.0
964.0,4.0,4.0,4.0,3.0,3.0,4.0,1.0,4.0,2.0,5.0,5.0,1.0,3.0,3.0,4.0,5.0,5.0,4.0,5.0,4.0,4.0,4.0,3.0,13730.0
139.0,2.0,3.0,5.0,4.0,2.0,2.0,2.0,3.0,3.0,1.0,4.0,3.0,5.0,4.0,3.0,2.0,1.0,3.0,6.0,2.0,4.0,1.0,15.0,3366.0
1311.0,1.0,2.0,3.0,4.0,5.0,2.0,1.0,3.0,5.0,4.0,4.0,4.0,5.0,3.0,3.0,3.0,3.0,1.0,6.0,1.0,5.0,4.0,11.0,51840.0
117.0,2.0,3.0,6.0,4.0,2.0,2.0,5.0,4.0,4.0,1.0,5.0,2.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,5.0,4.0,2.0,908.0
1884.0,5.0,4.0,2.0,1.0,2.0,3.0,4.0,3.0,3.0,1.0,2.0,2.0,5.0,2.0,2.0,5.0,3.0,4.0,4.0,3.0,6.0,3.0,1.0,22377.0
773.0,3.0,5.0,3.0,5.0,4.0,3.0,5.0,4.0,4.0,2.0,5.0,5.0,5.0,5.0,1.0,4.0,4.0,1.0,6.0,2.0,5.0,5.0,1.0,7332.0
257.0,3.0,3.0,4.0,4.0,2.0,1.0,2.0,4.0,1.0,3.0,2.0,5.0,5.0,3.0,4.0,4.0,1.0,3.0,5.0,6.0,4.0,4.0,16.0,2950.0
524.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,2.0,4.0,1.0,1.0,5.0,2.0,4.0,4.0,6.0,3.0,3.0,5.0,3.0,4.0,3.0,3.0,26687.0
1868.0,3.0,5.0,5.0,2.0,5.0,5.0,3.0,2.0,3.0,3.0,1.0,3.0,3.0,5.0,2.0,2.0,2.0,2.0,5.0,2.0,6.0,5.0,8.0,64659.0
828.0,3.0,2.0,4.0,1.0,2.0,3.0,4.0,4.0,3.0,5.0,4.0,5.0,3.0,2.0,1.0,3.0,4.0,3.0,5.0,6.0,5.0,5.0,0.0,1403.0
985.0,3.0,4.0,3.0,4.0,5.0,4.0,4.0,4.0,1.0,4.0,3.0,1.0,1.0,3.0,1.0,2.0,2.0,4.0,4.0,5.0,4.0,2.0,7.0,25231.0
1481.0,2.0,3.0,3.0,5.0,2.0,2.0,6.0,4.0,3.0,4.0,5.0,2.0,4.0,4.0,3.0,4.0,1.0,3.0,4.0,1.0,4.0,4.0,11.0,34223.0
1052.0,2.0,4.0,4.0,5.0,3.0,5.0,3.0,3.0,5.0,1.0,3.0,2.0,2.0,3.0,2.0,5.0,1.0,2.0,5.0,2.0,6.0,2.0,16.0,53494.0
1183.0,1.0,2.0,4.0,2.0,3.0,3.0,4.0,2.0,3.0,3.0,4.0,1.0,5.0,4.0,2.0,5.0,3.0,1.0,5.0,2.0,3.0,4.0,7.0,44736.0
1925.0,2.0,3.0,3.0,2.0,5.0,2.0,3.0,1.0,2.0,4.0,3.0,1.0,6.0,4.0,5.0,2.0,2.0,1.0,4.0,3.0,3.0,3.0,14.0,53230.0
1071.0,2.0,3.0,3.0,6.0,2.0,1.0,6.0,4.0,5.0,3.0,3.0,2.0,4.0,3.0,3.0,6.0,2.0,4.0,4.0,2.0,5.0,1.0,14.0,25811.0
1269.0,1.0,3.0,5.0,4.0,3.0,2.0,6.0,3.0,4.0,1.0,5.0,4.0,5.0,3.0,2.0,4.0,1.0,3.0,4.0,3.0,6.0,2.0,17.0,23627.0
305.0,2.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,3.0,5.0,6.0,3.0,2.0,1.0,3933.0
317.0,3.0,3.0,4.0,3.0,5.0,1.0,5.0,3.0,3.0,1.0,4.0,3.0,3.0,4.0,1.0,2.0,3.0,4.0,3.0,4.0,3.0,1.0,0.0,3870.0
377.0,4.0,3.0,5.0,1.0,2.0,1.0,6.0,4.0,5.0,3.0,4.0,2.0,6.0,2.0,2.0,4.0,3.0,2.0,3.0,3.0,4.0,1.0,0.0,708.0
1286.0,4.0,2.0,6.0,5.0,3.0,1.0,2.0,2.0,2.0,5.0,3.0,5.0,3.0,3.0,4.0,6.0,5.0,4.0,5.0,3.0,6.0,5.0,10.0,16013.0
1505.0,4.0,4.0,3.0,3.0,3.0,1.0,4.0,3.0,3.0,2.0,4.0,3.0,2.0,3.0,4.0,5.0,3.0,4.0,5.0,5.0,5.0,4.0,0.0,14949.0
1909.0,3.0,1.0,4.0,1.0,2.0,3.0,5.0,3.0,5.0,2.0,4.0,3.0,2.0,3.0,3.0,4.0,5.0,3.0,6.0,6.0,4.0,2.0,3.0,14032.0
200.0,3.0,2.0,5.0,5.0,3.0,3.0,6.0,1.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,6.0,2.0,3.0,4.0,1.0,5.0,4.0,16.0,12208.0
1294.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,2.0,5.0,2.0,2.0,1.0,3.0,4.0,3.0,6.0,3.0,3.0,3.0,3.0,4.0,4.0,7.0,52270.0
918.0,4.0,1.0,1.0,3.0,5.0,5.0,5.0,5.0,1.0,5.0,3.0,4.0,5.0,4.0,3.0,2.0,3.0,4.0,5.0,2.0,5.0,1.0,11.0,14180.0
1051.0,3.0,3.0,3.0,4.0,3.0,2.0,1.0,4.0,3.0,4.0,3.0,2.0,4.0,4.0,4.0,3.0,1.0,2.0,6.0,5.0,3.0,5.0,10.0,18771.0
1810.0,3.0,4.0,3.0,1.0,2.0,3.0,5.0,2.0,4.0,3.0,5.0,6.0,3.0,3.0,2.0,4.0,1.0,2.0,4.0,5.0,4.0,2.0,4.0,17007.0
1567.0,4.0,5.0,4.0,2.0,4.0,3.0,3.0,5.0,5.0,4.0,3.0,3.0,4.0,3.0,1.0,5.0,4.0,2.0,5.0,4.0,4.0,5.0,0.0,4665.0
402.0,1.0,3.0,5.0,5.0,3.0,3.0,5.0,3.0,3.0,4.0,5.0,1.0,4.0,3.0,1.0,4.0,3.0,4.0,5.0,5.0,4.0,2.0,10.0,4748.0
1144.0,3.0,5.0,3.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,3.0,4.0,5.0,4.0,1.0,2.0,3.0,3.0,4.0,2.0,3.0,4.0,0.0,8449.0
