LOC+, ACAP, AEXP-, ARCH, CPLX, DATA, DOCU, FLEX, LTEX, PCAP, PCON, PLEX-, PMAT, PREC, PVOL, RELY, RUSE, SCED, SITE, STOR, TEAM, TIME, TOOL, RISK-, EFFORT-
1265.0,5.0,5.0,5.0,4.0,4.0,3.0,4.0,3.0,5.0,5.0,2.0,3.0,1.0,3.0,1.0,5.0,2.0,1.0,3.0,5.0,5.0,3.0,1.0,13173.0
1379.0,3.0,2.0,4.0,4.0,3.0,2.0,6.0,4.0,1.0,4.0,4.0,5.0,3.0,5.0,2.0,4.0,1.0,2.0,5.0,3.0,4.0,4.0,16.0,35009.0
1178.0,3.0,3.0,3.0,3.0,3.0,4.0,5.0,1.0,4.0,4.0,3.0,3.0,3.0,5.0,2.0,3.0,5.0,1.0,6.0,5.0,4.0,3.0,0.0,30064.0
377.0,1.0,4.0,3.0,3.0,5.0,5.0,1.0,3.0,5.0,4.0,2.0,4.0,5.0,3.0,3.0,3.0,3.0,5.0,5.0,4.0,5.0,5.0,5.0,3032.0
1656.0,2.0,4.0,2.0,3.0,4.0,4.0,2.0,5.0,5.0,3.0,3.0,2.0,4.0,5.0,4.0,4.0,5.0,4.0,3.0,2.0,6.0,3.0,3.0,33251.0
1939.0,4.0,2.0,2.0,5.0,2.0,5.0,2.0,1.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,5.0,2.0,4.0,3.0,4.0,5.0,3.0,8.0,117513.0
1544.0,3.0,2.0,3.0,2.0,2.0,4.0,3.0,1.0,2.0,2.0,2.0,4.0,5.0,5.0,2.0,3.0,3.0,3.0,3.0,2.0,5.0,1.0,5.0,74940.0
757.0,4.0,3.0,5.0,4.0,4.0,3.0,1.0,1.0,5.0,4.0,2.0,6.0,4.0,4.0,4.0,2.0,5.0,5.0,3.0,4.0,4.0,3.0,0.0,6640.0
1211.0,1.0,3.0,4.0,6.0,3.0,4.0,5.0,4.0,2.0,2.0,2.0,3.0,3.0,4.0,4.0,6.0,1.0,1.0,4.0,5.0,3.0,2.0,27.0,96447.0
1163.0,5.0,4.0,5.0,2.0,2.0,4.0,2.0,2.0,3.0,1.0,3.0,5.0,4.0,5.0,3.0,3.0,4.0,4.0,6.0,2.0,4.0,5.0,0.0,19762.0
1303.0,5.0,3.0,4.0,6.0,3.0,4.0,5.0,4.0,2.0,2.0,3.0,3.0,1.0,5.0,4.0,4.0,3.0,3.0,3.0,5.0,4.0,3.0,4.0,59866.0
1590.0,4.0,1.0,3.0,5.0,4.0,4.0,4.0,5.0,3.0,2.0,3.0,3.0,5.0,3.0,2.0,5.0,5.0,3.0,3.0,2.0,3.0,3.0,2.0,33898.0
1893.0,3.0,3.0,1.0,3.0,4.0,4.0,3.0,4.0,1.0,2.0,2.0,5.0,2.0,4.0,3.0,5.0,4.0,3.0,5.0,3.0,5.0,3.0,6.0,128186.0
4.0,1.0,1.0,6.0,4.0,3.0,1.0,2.0,4.0,5.0,2.0,1.0,3.0,5.0,4.0,3.0,5.0,5.0,1.0,4.0,4.0,4.0,5.0,6.0,44.0
1428.0,3.0,4.0,5.0,6.0,3.0,2.0,4.0,4.0,2.0,3.0,2.0,5.0,3.0,5.0,2.0,4.0,2.0,1.0,4.0,5.0,5.0,4.0,11.0,43724.0
1422.0,2.0,1.0,5.0,4.0,4.0,2.0,3.0,5.0,3.0,5.0,5.0,3.0,4.0,3.0,5.0,4.0,2.0,5.0,4.0,1.0,3.0,5.0,15.0,17769.0
72.0,4.0,1.0,1.0,2.0,3.0,4.0,4.0,4.0,2.0,2.0,5.0,5.0,3.0,4.0,1.0,4.0,4.0,4.0,5.0,6.0,6.0,2.0,6.0,841.0
1496.0,3.0,1.0,1.0,3.0,2.0,2.0,4.0,2.0,5.0,2.0,2.0,4.0,1.0,5.0,4.0,5.0,1.0,1.0,5.0,1.0,3.0,5.0,19.0,101349.0
19.0,3.0,4.0,5.0,4.0,2.0,4.0,3.0,3.0,1.0,2.0,4.0,6.0,6.0,3.0,3.0,3.0,2.0,3.0,4.0,4.0,5.0,2.0,12.0,186.0
182.0,2.0,4.0,4.0,1.0,5.0,2.0,6.0,1.0,3.0,3.0,2.0,2.0,4.0,3.0,3.0,3.0,3.0,3.0,6.0,2.0,5.0,3.0,4.0,2601.0
37.0,4.0,2.0,2.0,3.0,3.0,4.0,5.0,1.0,2.0,2.0,1.0,4.0,4.0,4.0,1.0,2.0,2.0,5.0,5.0,4.0,6.0,4.0,12.0,601.0
573.0,3.0,3.0,6.0,2.0,4.0,2.0,4.0,1.0,4.0,1.0,5.0,4.0,2.0,4.0,2.0,4.0,2.0,4.0,4.0,1.0,5.0,3.0,3.0,9257.0
17.0,2.0,1.0,4.0,2.0,3.0,5.0,2.0,5.0,1.0,5.0,3.0,3.0,2.0,3.0,4.0,2.0,3.0,4.0,4.0,2.0,6.0,1.0,17.0,377.0
570.0,4.0,4.0,5.0,3.0,3.0,1.0,3.0,3.0,2.0,1.0,5.0,3.0,5.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,5.0,0.0,2398.0
106.0,1.0,2.0,3.0,5.0,2.0,2.0,2.0,2.0,3.0,3.0,1.0,2.0,5.0,3.0,2.0,3.0,2.0,2.0,6.0,5.0,3.0,3.0,12.0,2812.0
1400.0,4.0,4.0,2.0,5.0,4.0,1.0,2.0,1.0,4.0,2.0,3.0,4.0,3.0,4.0,5.0,3.0,2.0,2.0,6.0,2.0,5.0,2.0,4.0,156962.0
1603.0,3.0,3.0,6.0,2.0,4.0,4.0,2.0,5.0,3.0,1.0,1.0,6.0,3.0,3.0,4.0,5.0,3.0,3.0,5.0,4.0,5.0,1.0,11.0,86923.0
1713.0,3.0,3.0,3.0,6.0,5.0,2.0,2.0,2.0,3.0,4.0,3.0,5.0,3.0,4.0,5.0,4.0,5.0,1.0,5.0,4.0,3.0,2.0,5.0,60992.0
503.0,3.0,4.0,5.0,5.0,2.0,4.0,5.0,3.0,2.0,3.0,3.0,5.0,4.0,4.0,1.0,5.0,3.0,1.0,5.0,2.0,5.0,2.0,5.0,16808.0
192.0,5.0,4.0,4.0,4.0,2.0,2.0,4.0,3.0,3.0,3.0,4.0,4.0,3.0,5.0,4.0,3.0,5.0,2.0,4.0,4.0,3.0,3.0,0.0,1292.0
507.0,3.0,3.0,4.0,5.0,3.0,3.0,4.0,3.0,4.0,2.0,5.0,3.0,4.0,4.0,3.0,4.0,2.0,3.0,6.0,3.0,5.0,2.0,6.0,25501.0
1606.0,3.0,5.0,4.0,4.0,2.0,5.0,2.0,3.0,2.0,4.0,4.0,5.0,4.0,5.0,2.0,3.0,5.0,3.0,4.0,1.0,5.0,2.0,1.0,27996.0
755.0,5.0,1.0,6.0,1.0,3.0,2.0,3.0,4.0,2.0,2.0,3.0,2.0,4.0,3.0,4.0,2.0,5.0,2.0,6.0,5.0,5.0,3.0,4.0,6332.0
1027.0,1.0,1.0,3.0,5.0,4.0,5.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,3.0,4.0,2.0,1.0,5.0,2.0,5.0,5.0,14.0,60441.0
1210.0,1.0,5.0,5.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,5.0,5.0,5.0,1.0,4.0,2.0,5.0,4.0,11.0,48069.0
190.0,3.0,2.0,5.0,3.0,5.0,2.0,1.0,2.0,4.0,2.0,5.0,1.0,3.0,3.0,2.0,4.0,4.0,2.0,4.0,3.0,5.0,4.0,0.0,2933.0
1859.0,4.0,1.0,3.0,1.0,4.0,2.0,4.0,4.0,5.0,2.0,5.0,4.0,5.0,2.0,2.0,3.0,5.0,3.0,5.0,1.0,4.0,3.0,1.0,9392.0
1993.0,3.0,2.0,4.0,4.0,2.0,2.0,5.0,4.0,3.0,3.0,4.0,6.0,4.0,4.0,2.0,6.0,5.0,4.0,5.0,5.0,4.0,2.0,2.0,18165.0
1109.0,3.0,1.0,5.0,5.0,4.0,3.0,2.0,3.0,3.0,4.0,4.0,2.0,4.0,3.0,2.0,4.0,4.0,3.0,5.0,5.0,3.0,5.0,0.0,20776.0
454.0,4.0,4.0,6.0,4.0,2.0,1.0,5.0,4.0,3.0,4.0,3.0,2.0,3.0,5.0,5.0,3.0,2.0,1.0,3.0,4.0,6.0,2.0,10.0,4572.0
1557.0,5.0,2.0,4.0,4.0,4.0,3.0,5.0,4.0,2.0,1.0,5.0,3.0,6.0,3.0,1.0,3.0,3.0,4.0,5.0,4.0,5.0,3.0,1.0,18711.0
223.0,2.0,4.0,4.0,6.0,3.0,2.0,4.0,3.0,4.0,3.0,1.0,1.0,2.0,2.0,3.0,3.0,3.0,2.0,5.0,4.0,4.0,4.0,6.0,4071.0
1048.0,2.0,2.0,5.0,3.0,4.0,5.0,2.0,1.0,5.0,3.0,2.0,6.0,1.0,2.0,3.0,5.0,4.0,3.0,5.0,2.0,4.0,3.0,5.0,66109.0
329.0,2.0,2.0,1.0,2.0,4.0,5.0,2.0,1.0,1.0,2.0,4.0,4.0,5.0,4.0,3.0,5.0,4.0,4.0,5.0,2.0,4.0,5.0,12.0,12602.0
44.0,2.0,2.0,4.0,4.0,4.0,2.0,4.0,3.0,3.0,3.0,2.0,4.0,4.0,3.0,5.0,5.0,3.0,4.0,5.0,4.0,4.0,4.0,8.0,1144.0
846.0,2.0,3.0,5.0,3.0,4.0,5.0,1.0,2.0,2.0,4.0,2.0,4.0,2.0,2.0,4.0,5.0,4.0,5.0,4.0,3.0,4.0,4.0,3.0,32193.0
1477.0,4.0,3.0,1.0,4.0,3.0,1.0,1.0,5.0,3.0,1.0,4.0,4.0,4.0,3.0,2.0,2.0,2.0,4.0,4.0,3.0,3.0,1.0,1.0,19773.0
967.0,2.0,2.0,6.0,3.0,4.0,3.0,6.0,1.0,1.0,3.0,2.0,5.0,4.0,2.0,4.0,6.0,5.0,4.0,6.0,2.0,4.0,3.0,20.0,22004.0
1165.0,2.0,1.0,2.0,5.0,4.0,3.0,6.0,2.0,5.0,2.0,3.0,2.0,6.0,4.0,2.0,5.0,4.0,2.0,4.0,4.0,4.0,3.0,4.0,34113.0
1741.0,5.0,2.0,2.0,6.0,3.0,4.0,5.0,2.0,4.0,3.0,3.0,4.0,2.0,5.0,3.0,2.0,4.0,2.0,5.0,4.0,4.0,3.0,0.0,36846.0
1542.0,3.0,3.0,1.0,4.0,3.0,3.0,6.0,4.0,3.0,5.0,5.0,6.0,4.0,4.0,5.0,4.0,3.0,3.0,3.0,3.0,4.0,2.0,2.0,13031.0
809.0,3.0,4.0,5.0,4.0,3.0,3.0,2.0,3.0,1.0,4.0,4.0,2.0,4.0,3.0,2.0,3.0,4.0,4.0,4.0,6.0,5.0,1.0,8.0,11547.0
886.0,2.0,3.0,2.0,3.0,4.0,1.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,5.0,4.0,2.0,2.0,2.0,5.0,2.0,5.0,2.0,5.0,19641.0
211.0,3.0,2.0,2.0,4.0,3.0,2.0,3.0,3.0,2.0,4.0,2.0,4.0,2.0,5.0,2.0,2.0,2.0,1.0,5.0,4.0,3.0,5.0,5.0,6448.0
145.0,3.0,2.0,4.0,1.0,2.0,2.0,4.0,3.0,2.0,2.0,3.0,1.0,6.0,3.0,2.0,5.0,3.0,3.0,5.0,5.0,5.0,4.0,5.0,1308.0
1420.0,4.0,4.0,4.0,4.0,3.0,2.0,2.0,1.0,4.0,4.0,4.0,4.0,5.0,3.0,5.0,6.0,3.0,4.0,5.0,5.0,4.0,4.0,3.0,10559.0
1060.0,4.0,3.0,3.0,5.0,3.0,1.0,5.0,2.0,4.0,1.0,4.0,3.0,5.0,4.0,4.0,3.0,2.0,1.0,4.0,4.0,3.0,4.0,0.0,10405.0
1714.0,2.0,2.0,3.0,1.0,4.0,3.0,2.0,2.0,3.0,5.0,4.0,5.0,4.0,3.0,3.0,4.0,2.0,3.0,5.0,2.0,5.0,4.0,4.0,36518.0
1779.0,2.0,4.0,6.0,5.0,3.0,5.0,4.0,3.0,2.0,1.0,1.0,5.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,1.0,3.0,5.0,3.0,59686.0
695.0,3.0,3.0,4.0,1.0,3.0,1.0,5.0,3.0,4.0,2.0,4.0,4.0,1.0,3.0,3.0,4.0,4.0,3.0,3.0,2.0,5.0,3.0,0.0,6362.0
1559.0,4.0,3.0,2.0,5.0,4.0,1.0,2.0,1.0,4.0,2.0,5.0,2.0,2.0,2.0,3.0,3.0,1.0,4.0,6.0,2.0,4.0,2.0,11.0,93258.0
1808.0,5.0,5.0,2.0,4.0,3.0,5.0,1.0,2.0,3.0,3.0,3.0,1.0,5.0,4.0,2.0,4.0,2.0,3.0,4.0,4.0,5.0,2.0,2.0,75992.0
392.0,2.0,3.0,3.0,6.0,5.0,5.0,2.0,2.0,4.0,3.0,3.0,3.0,2.0,2.0,5.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,5.0,19764.0
1211.0,1.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,2.0,3.0,5.0,5.0,3.0,5.0,7.0,22076.0
1899.0,3.0,2.0,5.0,6.0,3.0,4.0,6.0,1.0,4.0,2.0,5.0,3.0,2.0,5.0,5.0,3.0,5.0,4.0,4.0,2.0,4.0,4.0,2.0,35212.0
1949.0,1.0,4.0,2.0,6.0,2.0,2.0,3.0,3.0,4.0,2.0,4.0,4.0,3.0,5.0,5.0,5.0,3.0,4.0,6.0,5.0,6.0,2.0,21.0,88502.0
888.0,2.0,3.0,5.0,4.0,3.0,2.0,1.0,4.0,1.0,2.0,3.0,4.0,5.0,2.0,5.0,4.0,5.0,4.0,5.0,2.0,5.0,5.0,12.0,17584.0
885.0,2.0,5.0,3.0,4.0,4.0,4.0,1.0,3.0,2.0,3.0,4.0,2.0,5.0,3.0,2.0,3.0,4.0,5.0,5.0,4.0,4.0,3.0,1.0,17085.0
1488.0,3.0,2.0,2.0,2.0,3.0,2.0,4.0,3.0,2.0,2.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,5.0,4.0,0.0,22863.0
1889.0,4.0,4.0,5.0,6.0,4.0,4.0,3.0,3.0,5.0,1.0,3.0,2.0,6.0,4.0,5.0,6.0,3.0,5.0,4.0,2.0,6.0,3.0,5.0,48937.0
1363.0,2.0,2.0,5.0,2.0,3.0,5.0,5.0,2.0,4.0,2.0,3.0,4.0,5.0,5.0,2.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,0.0,30979.0
1597.0,2.0,2.0,3.0,3.0,2.0,2.0,4.0,4.0,4.0,4.0,2.0,3.0,4.0,5.0,3.0,4.0,3.0,2.0,4.0,4.0,6.0,3.0,3.0,51094.0
311.0,4.0,3.0,1.0,3.0,3.0,1.0,2.0,3.0,3.0,2.0,1.0,5.0,5.0,2.0,2.0,3.0,2.0,1.0,4.0,6.0,4.0,3.0,1.0,2332.0
1807.0,4.0,4.0,3.0,2.0,4.0,3.0,4.0,4.0,4.0,2.0,3.0,4.0,5.0,2.0,4.0,5.0,4.0,3.0,5.0,1.0,6.0,3.0,0.0,26076.0
802.0,2.0,4.0,5.0,2.0,3.0,4.0,4.0,2.0,3.0,3.0,2.0,2.0,5.0,4.0,3.0,6.0,5.0,2.0,4.0,6.0,3.0,3.0,1.0,8119.0
199.0,5.0,4.0,2.0,3.0,4.0,3.0,4.0,3.0,2.0,3.0,3.0,3.0,3.0,5.0,4.0,2.0,2.0,4.0,4.0,6.0,5.0,3.0,4.0,4263.0
1000.0,5.0,3.0,6.0,1.0,3.0,5.0,2.0,2.0,2.0,1.0,4.0,1.0,5.0,3.0,5.0,6.0,2.0,2.0,5.0,2.0,3.0,3.0,12.0,38984.0
385.0,1.0,2.0,5.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,3.0,5.0,3.0,5.0,1.0,4.0,1.0,5.0,6.0,4.0,5.0,1.0,23.0,19272.0
1057.0,5.0,4.0,4.0,1.0,3.0,3.0,1.0,2.0,3.0,3.0,4.0,3.0,2.0,2.0,2.0,5.0,4.0,2.0,4.0,1.0,5.0,4.0,1.0,12724.0
108.0,4.0,1.0,3.0,3.0,3.0,3.0,4.0,4.0,2.0,3.0,5.0,5.0,4.0,4.0,2.0,6.0,2.0,4.0,5.0,5.0,6.0,4.0,12.0,1435.0
1162.0,3.0,2.0,5.0,6.0,3.0,2.0,3.0,4.0,2.0,5.0,1.0,6.0,3.0,4.0,2.0,2.0,3.0,4.0,5.0,4.0,4.0,2.0,10.0,25687.0
1081.0,3.0,4.0,4.0,5.0,4.0,1.0,5.0,3.0,4.0,3.0,1.0,3.0,4.0,5.0,5.0,3.0,2.0,2.0,6.0,3.0,4.0,3.0,8.0,55581.0
579.0,3.0,1.0,4.0,2.0,2.0,5.0,5.0,3.0,3.0,5.0,2.0,1.0,2.0,3.0,2.0,4.0,4.0,5.0,4.0,5.0,4.0,5.0,0.0,7690.0
1041.0,3.0,4.0,5.0,1.0,5.0,2.0,2.0,4.0,4.0,4.0,3.0,6.0,4.0,3.0,4.0,5.0,3.0,3.0,3.0,5.0,4.0,2.0,0.0,6608.0
1516.0,1.0,4.0,1.0,5.0,3.0,3.0,1.0,1.0,5.0,3.0,5.0,3.0,2.0,2.0,5.0,4.0,3.0,4.0,4.0,4.0,4.0,2.0,12.0,61335.0
1243.0,3.0,5.0,1.0,6.0,4.0,4.0,3.0,1.0,2.0,3.0,5.0,6.0,2.0,4.0,4.0,4.0,2.0,3.0,3.0,6.0,4.0,3.0,14.0,48797.0
1838.0,4.0,2.0,1.0,4.0,2.0,3.0,4.0,2.0,2.0,2.0,5.0,2.0,6.0,4.0,1.0,4.0,3.0,4.0,3.0,6.0,5.0,3.0,1.0,19967.0
1264.0,4.0,3.0,1.0,2.0,3.0,4.0,4.0,2.0,5.0,2.0,1.0,2.0,5.0,4.0,3.0,4.0,2.0,4.0,4.0,5.0,4.0,3.0,2.0,25238.0
896.0,2.0,2.0,4.0,5.0,3.0,4.0,4.0,3.0,5.0,5.0,3.0,6.0,2.0,3.0,1.0,4.0,3.0,5.0,6.0,3.0,3.0,4.0,2.0,6481.0
1735.0,1.0,4.0,6.0,5.0,3.0,5.0,3.0,3.0,4.0,5.0,1.0,6.0,3.0,2.0,2.0,4.0,3.0,3.0,4.0,5.0,6.0,1.0,14.0,26319.0
1329.0,1.0,3.0,5.0,3.0,2.0,4.0,4.0,3.0,3.0,1.0,3.0,3.0,4.0,3.0,3.0,4.0,1.0,1.0,4.0,3.0,4.0,4.0,12.0,81296.0
1650.0,5.0,2.0,2.0,3.0,2.0,2.0,4.0,4.0,1.0,3.0,3.0,5.0,6.0,5.0,4.0,4.0,3.0,2.0,6.0,3.0,4.0,4.0,9.0,39227.0
1179.0,3.0,2.0,1.0,1.0,2.0,3.0,6.0,2.0,3.0,3.0,2.0,4.0,3.0,2.0,1.0,4.0,1.0,2.0,5.0,3.0,5.0,2.0,9.0,43258.0
842.0,2.0,4.0,3.0,5.0,3.0,2.0,5.0,4.0,3.0,3.0,3.0,4.0,3.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,6.0,4.0,4.0,14514.0
218.0,1.0,1.0,2.0,5.0,5.0,4.0,2.0,4.0,3.0,2.0,3.0,5.0,5.0,3.0,3.0,5.0,2.0,3.0,5.0,2.0,3.0,2.0,13.0,14876.0
665.0,2.0,2.0,3.0,5.0,3.0,2.0,6.0,1.0,1.0,2.0,4.0,2.0,6.0,5.0,3.0,2.0,2.0,3.0,6.0,2.0,3.0,1.0,22.0,39876.0
1752.0,4.0,2.0,3.0,5.0,4.0,4.0,1.0,4.0,3.0,2.0,3.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,2.0,6.0,4.0,0.0,78954.0
10.0,2.0,4.0,3.0,4.0,5.0,5.0,1.0,4.0,2.0,2.0,2.0,4.0,4.0,3.0,3.0,2.0,3.0,4.0,4.0,2.0,3.0,3.0,0.0,181.0
1156.0,1.0,4.0,5.0,4.0,5.0,3.0,6.0,3.0,2.0,2.0,2.0,4.0,3.0,3.0,5.0,5.0,3.0,4.0,5.0,5.0,5.0,3.0,12.0,45022.0
1380.0,2.0,1.0,3.0,5.0,2.0,1.0,3.0,2.0,3.0,2.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,3.0,4.0,5.0,5.0,7.0,25335.0
521.0,2.0,4.0,4.0,6.0,2.0,2.0,6.0,3.0,5.0,2.0,1.0,6.0,1.0,3.0,3.0,5.0,1.0,5.0,6.0,5.0,4.0,2.0,16.0,14891.0
1645.0,5.0,1.0,3.0,4.0,4.0,2.0,2.0,2.0,3.0,4.0,4.0,4.0,2.0,3.0,4.0,4.0,3.0,4.0,6.0,1.0,5.0,2.0,4.0,79259.0
1408.0,5.0,2.0,4.0,6.0,4.0,3.0,1.0,3.0,4.0,5.0,3.0,5.0,3.0,5.0,4.0,5.0,4.0,3.0,5.0,5.0,5.0,4.0,0.0,32232.0
575.0,2.0,2.0,5.0,2.0,2.0,3.0,5.0,5.0,3.0,1.0,4.0,3.0,3.0,4.0,3.0,3.0,1.0,2.0,6.0,1.0,4.0,3.0,12.0,20868.0
1925.0,3.0,4.0,3.0,5.0,3.0,1.0,6.0,3.0,3.0,3.0,4.0,5.0,5.0,3.0,3.0,4.0,4.0,3.0,5.0,3.0,3.0,4.0,0.0,9940.0
565.0,3.0,4.0,5.0,3.0,5.0,2.0,3.0,2.0,1.0,3.0,4.0,3.0,4.0,5.0,3.0,2.0,2.0,1.0,3.0,6.0,3.0,4.0,5.0,10112.0
1958.0,4.0,2.0,4.0,5.0,3.0,5.0,5.0,5.0,2.0,2.0,4.0,4.0,3.0,4.0,3.0,5.0,3.0,5.0,3.0,2.0,4.0,2.0,3.0,42997.0
926.0,5.0,5.0,5.0,5.0,4.0,3.0,3.0,1.0,4.0,3.0,3.0,3.0,6.0,3.0,4.0,3.0,4.0,2.0,6.0,3.0,4.0,4.0,0.0,17567.0
790.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,5.0,3.0,2.0,4.0,5.0,3.0,4.0,3.0,5.0,2.0,4.0,3.0,1.0,5.0,1.0,11.0,55614.0
1350.0,5.0,4.0,4.0,2.0,5.0,3.0,4.0,1.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,4.0,4.0,1.0,6.0,2.0,3.0,30637.0
1294.0,5.0,2.0,1.0,4.0,4.0,3.0,3.0,2.0,2.0,2.0,1.0,4.0,6.0,2.0,2.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,1.0,42808.0
335.0,2.0,2.0,5.0,5.0,2.0,5.0,4.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,5.0,1.0,4.0,4.0,6.0,4.0,3.0,13.0,11347.0
26.0,4.0,2.0,5.0,1.0,3.0,4.0,3.0,2.0,3.0,3.0,3.0,4.0,1.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,5.0,3.0,0.0,427.0
1188.0,1.0,3.0,4.0,2.0,3.0,4.0,2.0,3.0,4.0,4.0,5.0,6.0,3.0,2.0,3.0,6.0,3.0,2.0,4.0,6.0,6.0,5.0,9.0,14410.0
1793.0,5.0,2.0,3.0,6.0,3.0,3.0,2.0,4.0,2.0,4.0,4.0,2.0,2.0,4.0,5.0,4.0,1.0,3.0,4.0,3.0,6.0,4.0,22.0,96415.0
526.0,3.0,4.0,4.0,6.0,4.0,2.0,6.0,1.0,1.0,2.0,4.0,4.0,4.0,5.0,1.0,4.0,4.0,3.0,5.0,4.0,3.0,4.0,12.0,5779.0
1427.0,5.0,1.0,5.0,4.0,4.0,3.0,4.0,5.0,2.0,3.0,2.0,5.0,4.0,2.0,1.0,4.0,4.0,2.0,4.0,2.0,6.0,4.0,7.0,21730.0
1106.0,1.0,4.0,4.0,6.0,3.0,5.0,2.0,3.0,1.0,4.0,2.0,6.0,2.0,5.0,2.0,4.0,1.0,4.0,5.0,4.0,6.0,5.0,42.0,45375.0
755.0,5.0,2.0,1.0,1.0,5.0,4.0,2.0,2.0,3.0,1.0,3.0,4.0,2.0,4.0,4.0,4.0,4.0,1.0,4.0,1.0,5.0,2.0,4.0,55487.0
447.0,2.0,4.0,4.0,3.0,2.0,4.0,2.0,3.0,2.0,4.0,4.0,5.0,4.0,3.0,1.0,3.0,4.0,5.0,6.0,2.0,5.0,2.0,6.0,4802.0
305.0,5.0,2.0,2.0,5.0,2.0,2.0,3.0,3.0,4.0,3.0,3.0,6.0,3.0,3.0,2.0,3.0,2.0,4.0,5.0,6.0,4.0,2.0,2.0,3078.0
965.0,5.0,3.0,5.0,5.0,2.0,5.0,2.0,4.0,3.0,4.0,1.0,5.0,4.0,5.0,3.0,3.0,4.0,3.0,3.0,6.0,5.0,2.0,2.0,20155.0
1722.0,1.0,5.0,5.0,4.0,3.0,3.0,4.0,4.0,1.0,5.0,2.0,1.0,1.0,4.0,2.0,2.0,2.0,5.0,5.0,3.0,4.0,5.0,14.0,28963.0
681.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,5.0,4.0,5.0,4.0,3.0,4.0,5.0,2.0,3.0,6.0,6.0,5.0,4.0,8.0,12615.0
501.0,3.0,1.0,2.0,2.0,4.0,2.0,2.0,4.0,3.0,2.0,1.0,1.0,3.0,4.0,1.0,3.0,1.0,5.0,5.0,5.0,6.0,1.0,24.0,9268.0
1313.0,4.0,5.0,3.0,4.0,4.0,2.0,4.0,2.0,5.0,3.0,4.0,4.0,5.0,2.0,3.0,3.0,2.0,5.0,5.0,4.0,3.0,2.0,0.0,7465.0
1494.0,1.0,4.0,5.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,5.0,1.0,4.0,5.0,1.0,2.0,4.0,5.0,5.0,3.0,4.0,5.0,4.0,8629.0
1186.0,2.0,2.0,5.0,2.0,5.0,5.0,6.0,3.0,3.0,4.0,4.0,2.0,5.0,2.0,2.0,3.0,5.0,1.0,5.0,3.0,3.0,2.0,0.0,15332.0
1317.0,2.0,3.0,6.0,5.0,4.0,2.0,6.0,2.0,3.0,2.0,4.0,5.0,2.0,4.0,2.0,5.0,2.0,3.0,3.0,3.0,6.0,1.0,13.0,62150.0
1023.0,2.0,3.0,5.0,1.0,3.0,4.0,5.0,1.0,4.0,3.0,4.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,5.0,1.0,3.0,1.0,7.0,23548.0
52.0,3.0,4.0,5.0,6.0,3.0,5.0,5.0,5.0,2.0,2.0,2.0,1.0,2.0,3.0,4.0,6.0,4.0,2.0,4.0,3.0,3.0,5.0,6.0,1242.0
766.0,2.0,3.0,3.0,3.0,2.0,3.0,6.0,4.0,1.0,2.0,5.0,4.0,2.0,4.0,4.0,3.0,4.0,2.0,4.0,6.0,6.0,3.0,10.0,13262.0
1138.0,2.0,4.0,2.0,4.0,3.0,3.0,2.0,2.0,2.0,3.0,4.0,2.0,2.0,2.0,3.0,5.0,4.0,2.0,6.0,2.0,5.0,4.0,7.0,91819.0
1255.0,2.0,3.0,2.0,3.0,4.0,4.0,3.0,2.0,5.0,2.0,1.0,3.0,3.0,4.0,5.0,5.0,3.0,2.0,6.0,4.0,5.0,2.0,8.0,170025.0
1754.0,2.0,3.0,4.0,3.0,4.0,2.0,1.0,5.0,5.0,5.0,3.0,5.0,2.0,3.0,4.0,3.0,3.0,3.0,4.0,5.0,4.0,2.0,0.0,21726.0
364.0,2.0,2.0,4.0,2.0,5.0,4.0,2.0,1.0,4.0,2.0,5.0,6.0,2.0,5.0,2.0,5.0,4.0,1.0,3.0,5.0,6.0,2.0,5.0,12465.0
